atp_key,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,W LN,W Key,L LN,L Key
357,2014-6718,Bogota,Hard,28,A,20140714,9,105550,,,Guido Pella,L,,ARG,24.15879535,158,353,105679,,WC,Eduardo Struvay,R,,COL,23.57289528,336,135,6-3 6-4,3,R32,64,2,3,62,35,24,16,10,5,7,1,0,45,34,22,4,9,2,6,Pella,Pella G.,Struvay,Struvay E.
358,2014-6718,Bogota,Hard,28,A,20140714,10,104868,,Q,James Ward,R,190,GBR,27.42505133,152,371,105051,7,,Matthew Ebden,R,188,AUS,26.63107461,81,642,6-4 3-0 RET,3,R32,54,5,2,42,27,22,9,7,3,3,1,4,41,21,14,10,6,3,5,Ward,Ward J.,Ebden,Ebden M.
359,2014-6718,Bogota,Hard,28,A,20140714,11,104499,,,Jimmy Wang,R,178,TPE,29.42642026,133,442,104308,,,Michal Przysiezny,R,185,POL,30.40657084,144,407,7-6(4) 4-6 6-3,3,R32,131,4,5,112,67,45,19,16,6,11,12,5,86,50,36,15,15,3,8,Wang,Wang J.,Przysiezny,Przysiezny M.
360,2014-6718,Bogota,Hard,28,A,20140714,12,104534,,,Dudi Sela,R,175,ISR,29.27583847,102,568,106032,,,Facundo Arguello,R,,ARG,21.94113621,121,510,6-4 6-2,3,R32,60,0,6,48,31,25,7,9,1,3,2,10,60,33,22,7,9,0,5,Sela,Sela D.,Arguello,Arguello F.
361,2014-6718,Bogota,Hard,28,A,20140714,13,104755,1,,Richard Gasquet,R,185,FRA,28.07118412,14,2370,105032,,,Samuel Groth,R,,AUS,26.73511294,99,581,7-6(3) 7-6(5),3,R16,104,12,3,71,50,41,15,12,0,0,20,4,78,44,37,20,12,5,5,Gasquet,Gasquet R.,Groth,Groth S.
362,2014-6718,Bogota,Hard,28,A,20140714,14,103607,8,,Victor Estrella,R,173,DOM,33.94661191,92,604,105166,,,Peter Polansky,R,180,CAN,26.07802875,130,457,6-4 6-1,3,R16,49,5,1,38,22,21,11,8,0,0,1,4,46,20,13,10,9,2,6,Estrella,Estrella V.,Polansky,Polansky P.
363,2014-6718,Bogota,Hard,28,A,20140714,15,105577,3,,Vasek Pospisil,R,193,CAN,24.05749487,34,1135,104864,,,Alex Kuznetsov,R,183,USA,27.43600274,155,362,7-5 7-5,3,R16,76,10,4,63,34,31,19,12,3,3,4,5,60,38,30,14,12,2,4,Pospisil,Pospisil V.,Kuznetsov,Kuznetsov A.
364,2014-6718,Bogota,Hard,28,A,20140714,16,106071,,WC,Bernard Tomic,R,193,AUS,21.72758385,124,496,104268,5,,Alejandro Falla,L,185,COL,30.66392882,54,853,6-1 7-6(2),3,R16,90,7,2,64,45,36,10,10,1,2,5,5,88,51,33,14,9,7,10,Tomic,Tomic B.,Falla,Falla A.
365,2014-6718,Bogota,Hard,28,A,20140714,17,105292,6,,Alejandro Gonzalez,R,,COL,25.42915811,74,686,105217,,,Thiemo De Bakker,R,193,NED,25.81519507,147,398,6-3 6-4,3,R16,65,5,1,58,36,28,15,10,1,1,5,4,53,26,22,11,9,2,4,Gonzalez,Gonzalez A.,De Bakker,De Bakker T.
366,2014-6718,Bogota,Hard,28,A,20140714,18,103285,4,,Radek Stepanek,R,185,CZE,35.62765229,39,1085,105550,,,Guido Pella,L,,ARG,24.15879535,158,353,7-6(2) 6-2,3,R16,103,6,3,62,35,27,17,10,2,3,4,3,80,43,26,17,10,6,9,Stepanek,Stepanek R.,Pella,Pella G.
367,2014-6718,Bogota,Hard,28,A,20140714,19,104499,,,Jimmy Wang,R,178,TPE,29.42642026,133,442,104868,,Q,James Ward,R,190,GBR,27.42505133,152,371,6-3 6-1,3,R16,48,2,0,39,26,21,11,8,0,0,4,3,43,25,16,8,8,0,4,Wang,Wang J.,Ward,Ward J.
368,2014-6718,Bogota,Hard,28,A,20140714,20,103333,2,,Ivo Karlovic,R,208,CRO,35.37303217,29,1280,104534,,,Dudi Sela,R,175,ISR,29.27583847,102,568,7-6(8) 7-6(5),3,R16,100,16,4,76,50,44,17,12,0,0,3,2,90,55,42,24,12,7,7,Karlovic,Karlovic I.,Sela,Sela D.
369,2014-6718,Bogota,Hard,28,A,20140714,21,103607,8,,Victor Estrella,R,173,DOM,33.94661191,92,604,104755,1,,Richard Gasquet,R,185,FRA,28.07118412,14,2370,6-3 6-4,3,QF,65,2,3,48,22,19,18,9,2,2,5,2,52,25,19,16,10,2,5,Estrella,Estrella V.,Gasquet,Gasquet R.
370,2014-6718,Bogota,Hard,28,A,20140714,22,106071,,WC,Bernard Tomic,R,193,AUS,21.72758385,124,496,105577,3,,Vasek Pospisil,R,193,CAN,24.05749487,34,1135,6-4 6-4,3,QF,70,8,2,58,39,32,11,10,1,1,10,5,59,37,26,11,10,2,4,Tomic,Tomic B.,Pospisil,Pospisil V.
371,2014-6718,Bogota,Hard,28,A,20140714,23,103285,4,,Radek Stepanek,R,185,CZE,35.62765229,39,1085,105292,6,,Alejandro Gonzalez,R,,COL,25.42915811,74,686,6-4 6-4,3,QF,80,8,2,60,43,36,8,10,3,3,7,2,62,40,27,11,10,1,3,Stepanek,Stepanek R.,Gonzalez,Gonzalez A.
372,2014-6718,Bogota,Hard,28,A,20140714,24,103333,2,,Ivo Karlovic,R,208,CRO,35.37303217,29,1280,104499,,,Jimmy Wang,R,178,TPE,29.42642026,133,442,6-3 7-6(6),3,QF,84,21,0,54,35,33,12,10,0,0,5,5,79,45,32,18,11,5,7,Karlovic,Karlovic I.,Wang,Wang J.
373,2014-6718,Bogota,Hard,28,A,20140714,25,106071,,WC,Bernard Tomic,R,193,AUS,21.72758385,124,496,103607,8,,Victor Estrella,R,173,DOM,33.94661191,92,604,7-6(2) 6-7(5) 7-6(5),3,SF,167,21,3,123,76,58,25,18,2,4,8,4,117,77,55,24,18,1,3,Tomic,Tomic B.,Estrella,Estrella V.
374,2014-6718,Bogota,Hard,28,A,20140714,26,103333,2,,Ivo Karlovic,R,208,CRO,35.37303217,29,1280,103285,4,,Radek Stepanek,R,185,CZE,35.62765229,39,1085,6-4 3-6 6-4,3,SF,103,22,3,82,59,44,15,14,5,6,7,4,81,50,39,18,15,1,3,Karlovic,Karlovic I.,Stepanek,Stepanek R.
375,2014-6718,Bogota,Hard,28,A,20140714,27,106071,,WC,Bernard Tomic,R,193,AUS,21.72758385,124,496,103333,2,,Ivo Karlovic,R,208,CRO,35.37303217,29,1280,7-6(5) 3-6 7-6(4),3,F,133,11,2,101,69,55,20,16,4,5,39,7,114,74,65,19,17,5,5,Tomic,Tomic B.,Karlovic,Karlovic I.
376,2014-505,Vina del Mar,Clay,28,A,20140203,1,105379,,,Aljaz Bedene,R,181,SLO,24.54757016,109,528,103565,,,Stephane Robert,R,185,FRA,33.71663244,84,627,2-6 6-3 6-3,3,R32,117,13,4,81,43,34,17,13,4,7,3,4,95,51,31,22,13,6,10,Bedene,Bedene A.,Robert,Robert S.
377,2014-505,Vina del Mar,Clay,28,A,20140203,2,105807,,,Pablo Carreno Busta,R,,ESP,22.56536619,65,731,103835,,,Filippo Volandri,R,183,ITA,32.41341547,74,694,6-0 3-6 6-1,3,R32,99,1,4,70,44,30,12,11,4,7,0,1,93,69,33,10,11,12,19,Carreno Busta,Carreno Busta P.,Volandri,Volandri F.
378,2014-505,Vina del Mar,Clay,28,A,20140203,3,104871,5,,Jeremy Chardy,R,188,FRA,26.97604381,44,985,106426,,WC,Christian Garin,R,,CHI,17.68104038,379,106,7-5 6-0,3,R32,74,5,0,60,34,25,14,9,4,5,2,1,60,39,22,7,9,4,9,Chardy,Chardy J.,Garin,Garin C.
379,2014-505,Vina del Mar,Clay,28,A,20140203,4,104651,,Q,Martin Alund,R,,ARG,28.10677618,133,404,105077,,,Albert Ramos,L,188,ESP,26.04791239,86,626,6-3 6-4,3,R32,91,3,0,61,39,31,14,10,5,5,2,3,61,39,26,13,9,4,6,Alund,Alund M.,Ramos,Ramos A.
380,2014-505,Vina del Mar,Clay,28,A,20140203,5,106121,,Q,Taro Daniel,R,,JPN,21.01848049,226,213,105064,,Q,Thomaz Bellucci,L,188,BRA,26.0971937,125,450,6-3 6-3,3,R32,91,1,3,68,44,29,13,9,2,3,5,2,55,29,19,11,9,5,9,Daniel,Daniel T.,Bellucci,Bellucci T.
381,2014-505,Vina del Mar,Clay,28,A,20140203,6,105643,8,,Federico Delbonis,L,190,ARG,23.33196441,61,756,104655,,,Pablo Cuevas,R,180,URU,28.09034908,224,215,6-3 6-4,3,R32,84,4,2,53,32,28,13,10,1,1,4,1,69,41,26,15,9,3,5,Delbonis,Delbonis F.,Cuevas,Cuevas P.
382,2014-505,Vina del Mar,Clay,28,A,20140203,7,104198,7,,Guillermo Garcia Lopez,R,188,ESP,30.66940452,56,836,104714,,,Julian Reister,R,188,GER,27.84120465,96,587,3-6 6-4 6-4,3,R32,160,2,6,99,53,38,18,14,12,17,0,5,126,85,50,16,15,18,24,Garcia Lopez,Garcia Lopez G.,Reister,Reister J.
383,2014-505,Vina del Mar,Clay,28,A,20140203,8,103893,,,Paolo Lorenzi,R,183,ITA,32.13689254,107,537,105292,,,Alejandro Gonzalez,R,,COL,24.98836413,76,676,6-2 6-1,3,R32,73,1,0,49,37,24,8,7,3,3,3,1,58,28,14,13,8,3,8,Lorenzi,Lorenzi P.,Gonzalez,Gonzalez A.
384,2014-505,Vina del Mar,Clay,28,A,20140203,9,105053,,,Santiago Giraldo,R,188,COL,26.18754278,71,703,103105,,Q,Ruben Ramirez Hidalgo,R,183,ESP,36.07665982,173,304,6-4 6-2,3,R32,76,5,2,52,34,25,11,9,5,6,1,1,51,23,12,15,9,2,6,Giraldo,Giraldo S.,Ramirez Hidalgo,Ramirez Hidalgo R.
385,2014-505,Vina del Mar,Clay,28,A,20140203,10,104593,,,Daniel Gimeno Traver,R,185,ESP,28.49281314,85,627,105238,6,,Alexandr Dolgopolov,R,180,UKR,25.24024641,52,860,7-6(4) 3-6 7-5,3,R32,126,8,3,106,63,51,21,17,3,6,7,1,95,49,36,32,16,4,6,Gimeno Traver,Gimeno Traver D.,Dolgopolov,Dolgopolov A.
386,2014-505,Vina del Mar,Clay,28,A,20140203,11,104547,,,Horacio Zeballos,L,188,ARG,28.77207392,67,730,106174,,WC,Gonzalo Lama,U,,CHI,20.77207392,289,155,6-3 6-3,3,R32,61,6,0,42,26,20,16,9,0,0,3,2,54,34,20,12,9,4,7,Zeballos,Zeballos H.,Lama,Lama G.
387,2014-505,Vina del Mar,Clay,28,A,20140203,12,104919,,,Leonardo Mayer,R,188,ARG,26.72416153,91,614,104890,,,Andreas Haider Maurer,R,190,AUT,26.87200548,111,521,7-5 7-5,3,R32,109,12,2,73,49,39,14,12,6,7,7,8,98,57,40,16,12,17,20,Mayer,Mayer L.,Haider Maurer,Haider Maurer A.
388,2014-505,Vina del Mar,Clay,28,A,20140203,13,104926,1,,Fabio Fognini,R,178,ITA,26.69952088,15,2100,105379,,,Aljaz Bedene,R,181,SLO,24.54757016,109,528,6-4 7-6(0),3,R16,101,4,0,59,36,31,16,11,1,2,3,1,83,50,33,16,11,4,6,Fognini,Fognini F.,Bedene,Bedene A.
389,2014-505,Vina del Mar,Clay,28,A,20140203,14,104871,5,,Jeremy Chardy,R,188,FRA,26.97604381,44,985,105807,,,Pablo Carreno Busta,R,,ESP,22.56536619,65,731,6-3 7-6(5),3,R16,88,10,3,59,39,34,12,10,2,2,2,1,84,69,45,7,11,6,8,Chardy,Chardy J.,Carreno Busta,Carreno Busta P.
390,2014-505,Vina del Mar,Clay,28,A,20140203,15,104597,3,,Nicolas Almagro,R,183,ESP,28.45448323,18,1930,104651,,Q,Martin Alund,R,,ARG,28.10677618,133,404,4-6 6-3 6-4,3,R16,99,11,1,71,44,40,18,15,0,1,2,5,86,50,35,21,14,1,3,Almagro,Almagro N.,Alund,Alund M.
391,2014-505,Vina del Mar,Clay,28,A,20140203,16,106121,,Q,Taro Daniel,R,,JPN,21.01848049,226,213,105643,8,,Federico Delbonis,L,190,ARG,23.33196441,61,756,1-6 7-6(5) 7-6(7),3,R16,172,2,1,113,84,49,15,15,7,12,11,5,121,84,59,15,16,8,11,Daniel,Daniel T.,Delbonis,Delbonis F.
392,2014-505,Vina del Mar,Clay,28,A,20140203,17,104198,7,,Guillermo Garcia Lopez,R,188,ESP,30.66940452,56,836,103893,,,Paolo Lorenzi,R,183,ITA,32.13689254,107,537,3-6 7-5 6-4,3,R16,156,5,1,104,62,39,20,15,6,11,4,0,95,55,36,19,16,3,9,Garcia Lopez,Garcia Lopez G.,Lorenzi,Lorenzi P.
393,2014-505,Vina del Mar,Clay,28,A,20140203,18,105053,,,Santiago Giraldo,R,188,COL,26.18754278,71,703,104719,4,,Marcel Granollers,R,190,ESP,27.81382615,35,1120,7-6(7) 7-6(2),3,R16,133,11,3,84,45,39,18,12,2,4,3,1,89,55,39,17,12,1,3,Giraldo,Giraldo S.,Granollers,Granollers M.
394,2014-505,Vina del Mar,Clay,28,A,20140203,19,104593,,,Daniel Gimeno Traver,R,185,ESP,28.49281314,85,627,104547,,,Horacio Zeballos,L,188,ARG,28.77207392,67,730,6-2 6-4,3,R16,80,9,0,59,40,32,11,9,5,5,1,1,61,42,24,11,9,6,9,Gimeno Traver,Gimeno Traver D.,Zeballos,Zeballos H.
395,2014-505,Vina del Mar,Clay,28,A,20140203,20,104919,,,Leonardo Mayer,R,188,ARG,26.72416153,91,614,103990,2,,Tommy Robredo,R,180,ESP,31.76180698,16,1980,3-6 7-6(8) 6-4,3,R16,140,5,4,85,56,44,21,15,1,2,7,3,106,65,49,23,16,2,3,Mayer,Mayer L.,Robredo,Robredo T.
396,2014-505,Vina del Mar,Clay,28,A,20140203,21,104926,1,,Fabio Fognini,R,178,ITA,26.69952088,15,2100,104871,5,,Jeremy Chardy,R,188,FRA,26.97604381,44,985,6-4 3-6 6-2,3,QF,115,2,2,81,54,35,17,13,3,5,7,5,96,55,38,18,14,8,12,Fognini,Fognini F.,Chardy,Chardy J.
397,2014-505,Vina del Mar,Clay,28,A,20140203,22,104597,3,,Nicolas Almagro,R,183,ESP,28.45448323,18,1930,106121,,Q,Taro Daniel,R,,JPN,21.01848049,226,213,6-2 7-5,3,QF,81,12,2,47,22,21,17,10,2,3,1,1,70,40,26,12,10,2,6,Almagro,Almagro N.,Daniel,Daniel T.
398,2014-505,Vina del Mar,Clay,28,A,20140203,23,105053,,,Santiago Giraldo,R,188,COL,26.18754278,71,703,104198,7,,Guillermo Garcia Lopez,R,188,ESP,30.66940452,56,836,3-6 6-4 6-2,3,QF,122,5,1,99,62,47,15,14,8,10,4,6,86,53,36,15,13,6,9,Giraldo,Giraldo S.,Garcia Lopez,Garcia Lopez G.
399,2014-505,Vina del Mar,Clay,28,A,20140203,24,104919,,,Leonardo Mayer,R,188,ARG,26.72416153,91,614,104593,,,Daniel Gimeno Traver,R,185,ESP,28.49281314,85,627,3-6 7-5 6-3,3,QF,110,4,7,80,48,38,17,15,2,5,6,2,82,46,37,15,15,2,6,Mayer,Mayer L.,Gimeno Traver,Gimeno Traver D.
400,2014-505,Vina del Mar,Clay,28,A,20140203,25,104926,1,,Fabio Fognini,R,178,ITA,26.69952088,15,2100,104597,3,,Nicolas Almagro,R,183,ESP,28.45448323,18,1930,6-4 1-6 7-6(5),3,SF,131,8,4,94,51,36,19,14,6,11,11,1,93,54,39,22,15,6,10,Fognini,Fognini F.,Almagro,Almagro N.
401,2014-505,Vina del Mar,Clay,28,A,20140203,26,104919,,,Leonardo Mayer,R,188,ARG,26.72416153,91,614,105053,,,Santiago Giraldo,R,188,COL,26.18754278,71,703,7-6(2) 6-3,3,SF,91,6,2,58,34,26,18,10,0,1,2,2,69,37,26,16,11,0,3,Mayer,Mayer L.,Giraldo,Giraldo S.
402,2014-505,Vina del Mar,Clay,28,A,20140203,27,104926,1,,Fabio Fognini,R,178,ITA,26.69952088,15,2100,104919,,,Leonardo Mayer,R,188,ARG,26.72416153,91,614,6-2 6-4,3,F,83,5,1,45,34,30,8,9,0,0,0,2,88,58,36,12,9,10,13,Fognini,Fognini F.,Mayer,Mayer L.
403,2014-337,Vienna,Hard,28,A,20141013,1,104735,,,Tobias Kamke,R,180,GER,28.39698836,93,590,104620,,,Simone Bolelli,R,183,ITA,29.01300479,77,717,3-6 6-3 6-4,3,R32,135,4,3,92,46,31,27,14,3,6,4,8,106,58,39,22,14,7,11,Kamke,Kamke T.,Bolelli,Bolelli S.
404,2014-337,Vienna,Hard,28,A,20141013,2,103781,,,Jurgen Melzer,L,183,AUT,33.39356605,123,440,105613,,LL,Norbert Gombos,U,,SVK,24.1670089,138,392,3-6 6-4 6-3,3,R32,125,4,6,95,59,40,17,14,10,13,7,9,84,53,37,13,14,6,10,Melzer,Melzer J.,Gombos,Gombos N.
405,2014-337,Vienna,Hard,28,A,20141013,3,103333,6,,Ivo Karlovic,R,208,CRO,35.62217659,30,1265,105643,,,Federico Delbonis,L,190,ARG,24.02190281,63,775,6-7(1) 7-6(9) 7-6(2),3,R32,146,29,7,106,77,68,18,18,0,0,13,6,112,63,56,32,18,0,0,Karlovic,Karlovic I.,Delbonis,Delbonis F.
406,2014-337,Vienna,Hard,28,A,20141013,4,104122,,,Carlos Berlocq,R,183,ARG,31.69062286,80,700,105589,,WC,Gerald Melzer,L,,AUT,24.25188227,156,341,6-3 7-6(2),3,R32,97,5,2,65,36,24,18,10,2,5,1,3,70,40,25,11,11,3,8,Berlocq,Berlocq C.,Melzer,Melzer G.
407,2014-337,Vienna,Hard,28,A,20141013,5,103794,,,Benjamin Becker,R,178,GER,33.32511978,45,938,103812,,Q,Victor Hanescu,R,198,ROU,33.229295,134,403,4-6 6-1 6-3,3,R32,98,8,3,65,39,32,16,13,1,3,9,3,85,59,35,11,13,5,10,Becker,Becker B.,Hanescu,Hanescu V.
408,2014-337,Vienna,Hard,28,A,20141013,6,104898,,,Robin Haase,R,190,NED,27.52087611,72,740,106233,8,,Dominic Thiem,R,,AUT,21.10882957,38,1059,6-3 3-6 6-3,3,R32,91,11,0,72,45,35,16,14,2,4,7,3,68,30,27,19,13,2,5,Haase,Haase R.,Thiem,Thiem D.
409,2014-337,Vienna,Hard,28,A,20141013,7,104586,5,,Lukas Rosol,R,196,CZE,29.22108145,31,1255,105041,,,Lukas Lacko,R,185,SVK,26.9431896,83,666,6-2 6-4,3,R32,61,5,0,54,25,20,19,9,0,0,6,2,51,28,19,10,9,1,4,Rosol,Rosol L.,Lacko,Lacko L.
410,2014-337,Vienna,Hard,28,A,20141013,8,104678,,Q,Viktor Troicki,R,193,SRB,28.67077344,127,422,103607,,,Victor Estrella,R,173,DOM,34.19575633,65,767,6-0 6-3,3,R32,55,14,1,37,25,22,10,8,0,0,1,2,54,29,17,10,7,6,10,Troicki,Troicki V.,Estrella,Estrella V.
411,2014-337,Vienna,Hard,28,A,20141013,9,105064,,,Thomaz Bellucci,L,188,BRA,26.7871321,68,753,103908,,,Paul Henri Mathieu,R,185,FRA,32.75017112,84,665,6-1 6-4,3,R32,76,12,2,49,28,22,14,8,2,2,1,5,66,28,17,18,9,5,9,Bellucci,Bellucci T.,Henri Mathieu,Henri Mathieu P.
412,2014-337,Vienna,Hard,28,A,20141013,10,105526,,,Jan Lennard Struff,R,,GER,24.46817248,52,851,104198,7,,Guillermo Garcia Lopez,R,188,ESP,31.35934292,39,1050,6-3 6-4,3,R32,69,9,3,58,36,31,12,10,3,3,3,2,49,23,15,16,9,2,4,Lennard Struff,Lennard Struff J.,Garcia Lopez,Garcia Lopez G.
413,2014-337,Vienna,Hard,28,A,20141013,11,104660,,,Sergiy Stakhovsky,R,193,UKR,28.76659822,62,781,105080,,Q,Miloslav Mecir,U,,SVK,26.72963723,187,276,6-2 4-6 6-3,3,R32,96,7,1,82,46,37,21,14,3,4,6,6,83,51,38,14,13,3,6,Stakhovsky,Stakhovsky S.,Mecir,Mecir M.
414,2014-337,Vienna,Hard,28,A,20141013,12,105577,,,Vasek Pospisil,R,193,CAN,24.30663929,44,965,104978,,Q,Daniel Brands,R,196,GER,27.24161533,207,236,6-3 6-7(3) 7-6(2),3,R32,141,27,10,124,68,56,27,17,6,8,1,3,103,73,55,13,16,3,6,Pospisil,Pospisil V.,Brands,Brands D.
415,2014-337,Vienna,Hard,28,A,20141013,13,103970,1,,David Ferrer,R,175,ESP,32.53114305,5,4585,104735,,,Tobias Kamke,R,180,GER,28.39698836,93,590,7-5 6-1,3,R16,89,1,4,68,39,31,14,10,2,2,1,2,57,29,18,14,9,6,9,Ferrer,Ferrer D.,Kamke,Kamke T.
416,2014-337,Vienna,Hard,28,A,20141013,14,103333,6,,Ivo Karlovic,R,208,CRO,35.62217659,30,1265,103781,,,Jurgen Melzer,L,183,AUT,33.39356605,123,440,6-4 7-6(1),3,R16,99,21,1,71,51,42,13,11,3,3,3,4,77,56,37,11,11,4,5,Karlovic,Karlovic I.,Melzer,Melzer J.
417,2014-337,Vienna,Hard,28,A,20141013,15,104259,4,,Philipp Kohlschreiber,R,178,GER,30.99247091,23,1460,104122,,,Carlos Berlocq,R,183,ARG,31.69062286,80,700,3-6 6-1 6-4,3,R16,105,8,5,77,43,39,17,13,3,4,2,3,72,43,33,15,13,4,7,Kohlschreiber,Kohlschreiber P.,Berlocq,Berlocq C.
418,2014-337,Vienna,Hard,28,A,20141013,16,103794,,,Benjamin Becker,R,178,GER,33.32511978,45,938,104898,,,Robin Haase,R,190,NED,27.52087611,72,740,6-3 6-3,3,R16,59,5,1,45,25,23,13,9,0,0,4,6,53,35,25,4,9,4,7,Becker,Becker B.,Haase,Haase R.
419,2014-337,Vienna,Hard,28,A,20141013,17,104678,,Q,Viktor Troicki,R,193,SRB,28.67077344,127,422,104586,5,,Lukas Rosol,R,196,CZE,29.22108145,31,1255,6-3 6-2,3,R16,55,12,0,48,27,24,13,9,2,2,3,6,50,28,21,9,8,3,6,Troicki,Troicki V.,Rosol,Rosol L.
420,2014-337,Vienna,Hard,28,A,20141013,18,105064,,,Thomaz Bellucci,L,188,BRA,26.7871321,68,753,103852,3,,Feliciano Lopez,L,188,ESP,33.06228611,14,2060,6-7(9) 6-1 6-4,3,R16,122,11,2,95,55,43,23,15,3,5,9,5,97,51,34,21,14,5,10,Bellucci,Bellucci T.,Lopez,Lopez F.
421,2014-337,Vienna,Hard,28,A,20141013,19,105526,,,Jan Lennard Struff,R,,GER,24.46817248,52,851,104660,,,Sergiy Stakhovsky,R,193,UKR,28.76659822,62,781,7-6(6) 2-6 7-6(3),3,R16,145,12,3,105,48,35,32,16,4,8,4,6,120,72,51,24,16,7,9,Lennard Struff,Lennard Struff J.,Stakhovsky,Stakhovsky S.
422,2014-337,Vienna,Hard,28,A,20141013,20,104918,2,,Andy Murray,R,190,GBR,27.41409993,11,3635,105577,,,Vasek Pospisil,R,193,CAN,24.30663929,44,965,6-4 6-4,3,R16,99,1,3,66,32,25,19,10,5,6,3,8,74,38,28,15,10,3,6,Murray,Murray A.,Pospisil,Pospisil V.
423,2014-337,Vienna,Hard,28,A,20141013,21,103970,1,,David Ferrer,R,175,ESP,32.53114305,5,4585,103333,6,,Ivo Karlovic,R,208,CRO,35.62217659,30,1265,7-6(5) 6-4,3,QF,85,5,2,62,37,32,17,11,0,0,17,5,69,49,40,9,11,2,3,Ferrer,Ferrer D.,Karlovic,Karlovic I.
424,2014-337,Vienna,Hard,28,A,20141013,22,104259,4,,Philipp Kohlschreiber,R,178,GER,30.99247091,23,1460,103794,,,Benjamin Becker,R,178,GER,33.32511978,45,938,6-4 7-6(3),3,QF,85,11,1,74,41,30,20,11,9,11,3,3,62,37,29,13,11,1,4,Kohlschreiber,Kohlschreiber P.,Becker,Becker B.
425,2014-337,Vienna,Hard,28,A,20141013,23,104678,,Q,Viktor Troicki,R,193,SRB,28.67077344,127,422,105064,,,Thomaz Bellucci,L,188,BRA,26.7871321,68,753,7-6(4) 6-7(2) 6-2,3,QF,148,13,6,97,50,43,21,16,4,7,9,5,119,66,44,24,16,4,9,Troicki,Troicki V.,Bellucci,Bellucci T.
426,2014-337,Vienna,Hard,28,A,20141013,24,104918,2,,Andy Murray,R,190,GBR,27.41409993,11,3635,105526,,,Jan Lennard Struff,R,,GER,24.46817248,52,851,6-2 7-5,3,QF,86,10,1,52,30,26,13,10,0,1,6,2,66,34,25,11,10,4,8,Murray,Murray A.,Lennard Struff,Lennard Struff J.
427,2014-337,Vienna,Hard,28,A,20141013,25,103970,1,,David Ferrer,R,175,ESP,32.53114305,5,4585,104259,4,,Philipp Kohlschreiber,R,178,GER,30.99247091,23,1460,6-3 2-6 7-6(3),3,SF,147,3,6,95,49,34,29,15,8,11,4,6,114,60,42,24,14,6,8,Ferrer,Ferrer D.,Kohlschreiber,Kohlschreiber P.
428,2014-337,Vienna,Hard,28,A,20141013,26,104918,2,,Andy Murray,R,190,GBR,27.41409993,11,3635,104678,,Q,Viktor Troicki,R,193,SRB,28.67077344,127,422,6-4 6-3,3,SF,83,2,4,50,30,25,10,9,0,1,5,4,75,37,26,14,10,7,11,Murray,Murray A.,Troicki,Troicki V.
429,2014-337,Vienna,Hard,28,A,20141013,27,104918,2,,Andy Murray,R,190,GBR,27.41409993,11,3635,103970,1,,David Ferrer,R,175,ESP,32.53114305,5,4585,5-7 6-2 7-5,3,F,161,9,2,106,67,47,16,16,13,18,1,7,108,54,35,22,16,5,12,Murray,Murray A.,Ferrer,Ferrer D.
430,2014-533,Sao Paulo,Clay,28,A,20140224,1,103808,,Q,Potito Starace,R,188,ITA,32.61601643,152,354,105292,,,Alejandro Gonzalez,R,,COL,25.045859,76,676,4-6 6-2 6-3,3,R32,110,3,1,88,64,43,12,13,5,7,6,2,91,59,39,13,14,7,12,Starace,Starace P.,Gonzalez,Gonzalez A.
431,2014-533,Sao Paulo,Clay,28,A,20140224,2,104547,,,Horacio Zeballos,L,188,ARG,28.82956879,116,500,104655,,,Pablo Cuevas,R,180,URU,28.14784394,197,260,7-6(3) 3-6 6-3,3,R32,127,5,0,109,56,43,31,15,8,9,18,2,80,44,39,24,15,0,1,Zeballos,Zeballos H.,Cuevas,Cuevas P.
432,2014-533,Sao Paulo,Clay,28,A,20140224,3,105550,,,Guido Pella,L,,ARG,23.77549624,113,513,104919,7,,Leonardo Mayer,R,188,ARG,26.7816564,59,764,7-6(4) 6-7(3) 7-6(4),3,R32,154,9,1,123,78,65,25,18,6,7,11,7,120,77,64,22,18,2,3,Pella,Pella G.,Mayer,Mayer L.
433,2014-533,Sao Paulo,Clay,28,A,20140224,4,105077,,,Albert Ramos,L,188,ESP,26.10540726,86,623,105671,,Q,Gastao Elias,R,178,POR,23.25256674,169,302,6-3 3-6 6-2,3,R32,131,2,3,88,56,37,19,13,4,6,6,2,89,42,33,21,13,7,11,Ramos,Ramos A.,Elias,Elias G.
434,2014-533,Sao Paulo,Clay,28,A,20140224,5,103893,,,Paolo Lorenzi,R,183,ITA,32.19438741,114,512,105137,,Q,Pere Riba,R,183,ESP,25.88364134,127,468,7-5 6-3,3,R32,99,6,2,71,41,32,19,11,3,3,9,2,72,37,28,19,10,5,7,Lorenzi,Lorenzi P.,Riba,Riba P.
