atp_key,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,w_ln,l_ln
1281,2010-423,Los Angeles,Hard,28,A,20100726,10,102783,,,Rainer Schuettler,R,180,GER,34.25051335,82,622,104547,7,,Horacio Zeballos,L,188,ARG,25.24572211,51,872,6-3 3-0 RET,3,R32,48,8,0,32,22,18,5,6,0,1,0,3,49,30,17,6,6,6,10,Schuettler,Zeballos
1282,2010-423,Los Angeles,Hard,28,A,20100726,11,104068,,,Robby Ginepri,R,183,USA,27.80013689,118,448,104592,,Q,Ilija Bozoljac,R,193,SRB,24.98015058,135,391,6-3 6-4,3,R32,68,2,1,54,40,31,11,10,1,1,5,2,48,23,17,15,9,3,5,Ginepri,Bozoljac
1283,2010-423,Los Angeles,Hard,28,A,20100726,12,104731,,,Kevin Anderson,R,203,RSA,24.1889117,80,635,105011,,,Illya Marchenko,R,185,UKR,22.88021903,72,687,6-3 6-2,3,R32,92,5,5,70,41,31,13,9,5,6,1,3,54,28,18,10,8,4,8,Anderson,Marchenko
1284,2010-423,Los Angeles,Hard,28,A,20100726,13,104918,1,,Andy Murray,R,190,GBR,23.19780972,4,5155,105065,,Q,Tim Smyczek,R,175,USA,22.57084189,192,249,6-1 4-6 6-2,3,R16,115,3,0,71,39,31,15,13,3,7,2,3,106,75,41,10,12,11,18,Murray,Smyczek
1285,2010-423,Los Angeles,Hard,28,A,20100726,14,104268,,,Alejandro Falla,L,185,COL,26.69678303,65,742,105208,5,,Ernests Gulbis,R,190,LAT,21.9028063,28,1414,4-6 6-3 7-6(8),3,R16,136,2,5,109,67,49,20,16,6,10,6,4,86,43,32,23,15,1,5,Falla,Gulbis
1286,2010-423,Los Angeles,Hard,28,A,20100726,15,103852,4,,Feliciano Lopez,L,188,ESP,28.84599589,27,1535,104534,,,Dudi Sela,R,175,ISR,25.30869268,104,518,7-6(2) 6-4,3,R16,98,12,2,73,45,35,17,11,1,1,2,1,69,34,22,25,11,5,6,Lopez,Sela
1287,2010-423,Los Angeles,Hard,28,A,20100726,16,103484,,WC,James Blake,R,185,USA,30.57631759,117,450,103794,,,Benjamin Becker,R,178,GER,29.10882957,67,712,7-5 7-6(5),3,R16,98,6,5,77,45,36,17,12,2,3,9,4,92,38,29,24,12,6,8,Blake,Becker
1288,2010-423,Los Angeles,Hard,28,A,20100726,17,104386,6,,Janko Tipsarevic,R,180,SRB,26.091718,46,930,104500,,Q,Somdev Devvarman,R,180,IND,25.44558522,103,520,7-6(9) 6-2,3,R16,134,4,2,76,39,26,19,10,3,6,8,4,89,50,33,13,10,8,13,Tipsarevic,Devvarman
1289,2010-423,Los Angeles,Hard,28,A,20100726,18,104571,3,,Marcos Baghdatis,R,183,CYP,25.10609172,26,1555,104976,,WC,Ryan Sweeting,R,196,USA,23.03353867,119,448,3-6 6-2 6-3,3,R16,111,11,5,92,53,39,16,13,6,9,3,2,75,64,39,6,13,5,10,Baghdatis,Sweeting
1290,2010-423,Los Angeles,Hard,28,A,20100726,19,102783,,,Rainer Schuettler,R,180,GER,34.25051335,82,622,104068,,,Robby Ginepri,R,183,USA,27.80013689,118,448,6-3 3-6 6-4,3,R16,125,1,5,91,48,36,24,14,9,11,3,4,86,54,35,18,14,4,7,Schuettler,Ginepri
1291,2010-423,Los Angeles,Hard,28,A,20100726,20,105023,2,,Sam Querrey,R,198,USA,22.80082136,20,1910,104731,,,Kevin Anderson,R,203,RSA,24.1889117,80,635,7-6(8) 4-6 6-0,3,R16,134,11,6,113,63,43,22,14,12,16,9,12,101,58,41,11,14,7,13,Querrey,Anderson
1292,2010-423,Los Angeles,Hard,28,A,20100726,21,104918,1,,Andy Murray,R,190,GBR,23.19780972,4,5155,104268,,,Alejandro Falla,L,185,COL,26.69678303,65,742,7-6(3) 6-1,3,QF,97,5,2,78,33,25,23,10,7,9,1,6,65,29,19,15,9,5,9,Murray,Falla
1293,2010-423,Los Angeles,Hard,28,A,20100726,22,103852,4,,Feliciano Lopez,L,188,ESP,28.84599589,27,1535,103484,,WC,James Blake,R,185,USA,30.57631759,117,450,3-6 7-6(6) 6-4,3,QF,117,18,4,104,55,43,27,15,6,8,7,5,87,49,38,24,16,0,2,Lopez,Blake
1294,2010-423,Los Angeles,Hard,28,A,20100726,23,104386,6,,Janko Tipsarevic,R,180,SRB,26.091718,46,930,104571,3,,Marcos Baghdatis,R,183,CYP,25.10609172,26,1555,6-3 7-5,3,QF,100,7,1,70,40,31,15,11,1,2,3,5,62,31,22,15,10,6,9,Tipsarevic,Baghdatis
1295,2010-423,Los Angeles,Hard,28,A,20100726,24,105023,2,,Sam Querrey,R,198,USA,22.80082136,20,1910,102783,,,Rainer Schuettler,R,180,GER,34.25051335,82,622,6-2 3-6 7-6(4),3,QF,141,14,9,112,63,46,19,14,11,16,4,3,107,68,38,18,15,3,9,Querrey,Schuettler
1296,2010-423,Los Angeles,Hard,28,A,20100726,25,104918,1,,Andy Murray,R,190,GBR,23.19780972,4,5155,103852,4,,Feliciano Lopez,L,188,ESP,28.84599589,27,1535,6-0 1-6 6-4,3,SF,98,7,0,69,45,28,13,12,3,6,5,2,63,25,19,17,11,4,8,Murray,Lopez
1297,2010-423,Los Angeles,Hard,28,A,20100726,26,105023,2,,Sam Querrey,R,198,USA,22.80082136,20,1910,104386,6,,Janko Tipsarevic,R,180,SRB,26.091718,46,930,6-7(3) 7-6(5) 6-4,3,SF,167,19,6,119,69,55,26,17,11,12,5,3,116,57,43,34,17,10,12,Querrey,Tipsarevic
1298,2010-423,Los Angeles,Hard,28,A,20100726,27,105023,2,,Sam Querrey,R,198,USA,22.80082136,20,1910,104918,1,,Andy Murray,R,190,GBR,23.19780972,4,5155,5-7 7-6(2) 6-3,3,F,142,9,4,115,68,52,22,17,6,8,7,3,96,64,48,14,16,3,5,Querrey,Murray
1299,2010-424,San Jose,Hard,32,A,20100208,1,104053,1,,Andy Roddick,R,188,USA,27.44421629,7,4150,104281,,Q,Ryler Deheart,L,183,USA,26.09993155,226,206,6-1 7-6(1),3,R32,67,11,1,55,41,32,10,10,0,1,5,1,54,35,25,6,9,1,4,Roddick,Deheart
1300,2010-424,San Jose,Hard,32,A,20100208,2,104919,,,Leonardo Mayer,R,188,ARG,22.73785079,76,627,105208,,,Ernests Gulbis,R,190,LAT,21.44284736,98,539,7-5 6-4,3,R32,91,10,1,76,53,39,15,11,6,6,8,3,73,52,36,11,11,3,5,Mayer,Gulbis
1301,2010-424,San Jose,Hard,32,A,20100208,3,103813,,,Jarkko Nieminen,L,185,FIN,28.54757016,129,433,104385,,WC,Lars Poerschke,R,,GER,25.64544832,332,123,3-6 6-3 6-2,3,R32,100,5,3,75,58,43,11,13,5,6,5,3,86,51,39,14,13,10,13,Nieminen,Poerschke
1302,2010-424,San Jose,Hard,32,A,20100208,4,104607,5,,Tomas Berdych,R,196,CZE,24.39425051,23,1545,104639,,,Wayne Odesnik,L,180,USA,24.21629021,109,501,6-1 6-7(5) 7-5,3,R32,147,13,4,97,55,45,27,16,4,4,8,7,113,72,52,17,15,9,12,Berdych,Odesnik
1303,2010-424,San Jose,Hard,32,A,20100208,5,103598,,,Xavier Malisse,R,185,BEL,29.5578371,107,506,103285,3,,Radek Stepanek,R,185,CZE,31.20054757,14,2445,6-3 6-4,3,R32,71,5,2,67,40,31,16,10,4,4,7,3,53,37,29,5,9,2,4,Malisse,Stepanek
1304,2010-424,San Jose,Hard,32,A,20100208,6,103188,,,Michael Russell,R,173,USA,31.77549624,78,623,103682,,LL,Kyu Tae Im,R,185,KOR,29.08966461,202,228,7-6(6) 6-1,3,R32,89,1,0,54,39,28,10,9,1,2,2,2,73,41,26,15,10,2,6,Russell,Tae Im
1305,2010-424,San Jose,Hard,32,A,20100208,7,103758,,,Taylor Dent,R,188,USA,28.79397673,77,623,104166,,Q,Alex Bogomolov Jr,R,178,RUS,26.7980835,263,171,6-4 7-6(2),3,R32,92,12,1,76,44,31,20,11,4,5,0,2,69,47,32,13,11,1,3,Dent,Bogomolov Jr
1306,2010-424,San Jose,Hard,32,A,20100208,8,105023,7,,Sam Querrey,R,198,USA,22.34086242,31,1240,104559,,,Teymuraz Gabashvili,R,188,RUS,24.71457906,103,515,6-3 6-2,3,R32,55,7,0,53,27,22,18,9,1,1,3,5,44,27,18,8,8,2,5,Querrey,Gabashvili
1307,2010-424,San Jose,Hard,32,A,20100208,9,104259,6,,Philipp Kohlschreiber,R,178,GER,26.31622177,29,1305,104330,,,Rajeev Ram,R,193,USA,25.89459274,79,606,6-7(7) 6-1 6-3,3,R32,122,14,3,75,52,44,15,14,0,0,14,1,104,59,33,26,14,4,8,Kohlschreiber,Ram
1308,2010-424,San Jose,Hard,32,A,20100208,10,104534,,,Dudi Sela,R,175,ISR,24.84873374,45,901,105053,,,Santiago Giraldo,R,188,COL,22.20123203,100,532,7-6(2) 7-6(4),3,R32,117,5,3,82,54,43,17,12,1,2,4,0,83,51,35,20,12,1,2,Sela,Giraldo
1309,2010-424,San Jose,Hard,32,A,20100208,11,104797,,,Denis Istomin,R,188,UZB,23.42231348,96,540,105992,,WC,Ryan Harrison,R,183,USA,17.75770021,326,126,6-2 7-5,3,R32,74,6,1,51,29,23,15,10,0,1,6,2,74,47,31,10,10,9,13,Istomin,Harrison
1310,2010-424,San Jose,Hard,32,A,20100208,12,103163,4,,Tommy Haas,R,188,GER,31.85215606,17,1855,105730,,WC,Devin Britton,R,193,USA,18.89938398,1461,2,6-4 7-6(3),3,R32,73,10,3,70,42,37,16,11,3,3,15,0,70,47,36,11,11,3,4,Haas,Britton
1311,2010-424,San Jose,Hard,32,A,20100208,13,103451,,,Bjorn Phau,R,175,GER,30.34907598,126,444,104871,8,,Jeremy Chardy,R,188,FRA,22.98973306,42,950,6-3 6-1,3,R32,67,7,2,60,33,24,16,8,6,6,1,2,53,35,19,8,8,1,5,Phau,Chardy
1312,2010-424,San Jose,Hard,32,A,20100208,14,105575,,Q,Ricardas Berankis,R,175,LTU,19.63586585,255,181,104068,,,Robby Ginepri,R,183,USA,27.34017796,101,529,6-7(5) 6-2 6-3,3,R32,114,9,0,94,56,43,21,15,0,2,4,3,90,47,38,18,14,5,10,Berankis,Ginepri
1313,2010-424,San Jose,Hard,32,A,20100208,15,103794,,,Benjamin Becker,R,178,GER,28.64887064,40,961,105065,,Q,Tim Smyczek,R,175,USA,22.11088296,304,140,6-4 6-2,3,R32,69,6,1,48,26,21,13,9,0,1,2,3,57,36,21,9,9,1,5,Becker,Smyczek
1314,2010-424,San Jose,Hard,32,A,20100208,16,104269,2,,Fernando Verdasco,L,188,ESP,26.23408624,11,2760,104229,,,Yen Hsun Lu,R,180,TPE,26.48870637,113,482,6-3 6-7(6) 6-3,3,R32,120,14,4,102,67,52,18,16,5,7,6,1,89,59,39,14,14,4,8,Verdasco,Hsun Lu
1315,2010-424,San Jose,Hard,32,A,20100208,17,104053,1,,Andy Roddick,R,188,USA,27.44421629,7,4150,104919,,,Leonardo Mayer,R,188,ARG,22.73785079,76,627,6-3 6-2,3,R16,74,7,0,42,31,27,9,9,0,0,7,2,60,40,27,7,8,9,12,Roddick,Mayer
1316,2010-424,San Jose,Hard,32,A,20100208,18,104607,5,,Tomas Berdych,R,196,CZE,24.39425051,23,1545,103813,,,Jarkko Nieminen,L,185,FIN,28.54757016,129,433,6-3 6-2,3,R16,63,8,1,45,25,22,14,9,0,0,2,1,52,36,18,10,8,3,6,Berdych,Nieminen
1317,2010-424,San Jose,Hard,32,A,20100208,19,103188,,,Michael Russell,R,173,USA,31.77549624,78,623,103598,,,Xavier Malisse,R,185,BEL,29.5578371,107,506,6-4 7-5,3,R16,101,1,0,62,43,31,10,11,1,3,7,0,71,48,35,6,11,1,5,Russell,Malisse
1318,2010-424,San Jose,Hard,32,A,20100208,20,105023,7,,Sam Querrey,R,198,USA,22.34086242,31,1240,103758,,,Taylor Dent,R,188,USA,28.79397673,77,623,6-4 6-4,3,R16,67,10,0,63,52,38,6,10,4,4,8,0,55,28,23,12,10,2,4,Querrey,Dent
1319,2010-424,San Jose,Hard,32,A,20100208,21,104259,6,,Philipp Kohlschreiber,R,178,GER,26.31622177,29,1305,104534,,,Dudi Sela,R,175,ISR,24.84873374,45,901,6-2 6-0,3,R16,55,4,3,42,28,25,5,7,0,0,0,4,42,22,11,5,7,3,8,Kohlschreiber,Sela
1320,2010-424,San Jose,Hard,32,A,20100208,22,104797,,,Denis Istomin,R,188,UZB,23.42231348,96,540,103163,4,,Tommy Haas,R,188,GER,31.85215606,17,1855,7-6(3) 6-2,3,R16,88,10,0,72,54,43,10,10,5,5,3,7,79,45,32,16,10,8,10,Istomin,Haas
1321,2010-424,San Jose,Hard,32,A,20100208,23,105575,,Q,Ricardas Berankis,R,175,LTU,19.63586585,255,181,103451,,,Bjorn Phau,R,175,GER,30.34907598,126,444,7-6(5) 6-3,3,R16,115,8,3,105,56,39,24,11,4,6,6,5,80,40,26,21,10,10,13,Berankis,Phau
1322,2010-424,San Jose,Hard,32,A,20100208,24,104269,2,,Fernando Verdasco,L,188,ESP,26.23408624,11,2760,103794,,,Benjamin Becker,R,178,GER,28.64887064,40,961,7-5 6-2,3,R16,81,13,2,58,38,31,10,10,2,3,8,1,68,40,29,9,10,4,8,Verdasco,Becker
1323,2010-424,San Jose,Hard,32,A,20100208,25,104053,1,,Andy Roddick,R,188,USA,27.44421629,7,4150,104607,5,,Tomas Berdych,R,196,CZE,24.39425051,23,1545,7-6(5) 7-6(5),3,QF,103,16,2,83,61,51,11,12,3,3,18,3,76,50,41,17,12,3,3,Roddick,Berdych
1324,2010-424,San Jose,Hard,32,A,20100208,26,105023,7,,Sam Querrey,R,198,USA,22.34086242,31,1240,103188,,,Michael Russell,R,173,USA,31.77549624,78,623,6-4 6-3,3,QF,66,9,1,56,35,28,12,10,1,2,3,0,49,36,24,6,9,1,4,Querrey,Russell
1325,2010-424,San Jose,Hard,32,A,20100208,27,104797,,,Denis Istomin,R,188,UZB,23.42231348,96,540,104259,6,,Philipp Kohlschreiber,R,178,GER,26.31622177,29,1305,6-1 1-6 6-3,3,QF,97,4,1,75,49,38,10,12,7,10,4,0,62,37,25,12,11,5,9,Istomin,Kohlschreiber
1326,2010-424,San Jose,Hard,32,A,20100208,28,104269,2,,Fernando Verdasco,L,188,ESP,26.23408624,11,2760,105575,,Q,Ricardas Berankis,R,175,LTU,19.63586585,255,181,6-3 7-6(5),3,QF,87,9,4,70,42,35,16,11,2,2,6,4,67,35,29,18,10,3,4,Verdasco,Berankis
1327,2010-424,San Jose,Hard,32,A,20100208,29,104053,1,,Andy Roddick,R,188,USA,27.44421629,7,4150,105023,7,,Sam Querrey,R,198,USA,22.34086242,31,1240,2-6 7-6(5) 7-6(4),3,SF,120,21,1,95,69,57,12,16,3,5,32,3,100,63,58,15,16,0,0,Roddick,Querrey
1328,2010-424,San Jose,Hard,32,A,20100208,30,104269,2,,Fernando Verdasco,L,188,ESP,26.23408624,11,2760,104797,,,Denis Istomin,R,188,UZB,23.42231348,96,540,6-3 2-6 6-4,3,SF,103,6,6,78,56,43,9,14,3,6,4,0,69,42,32,14,13,2,5,Verdasco,Istomin
1329,2010-424,San Jose,Hard,32,A,20100208,31,104269,2,,Fernando Verdasco,L,188,ESP,26.23408624,11,2760,104053,1,,Andy Roddick,R,188,USA,27.44421629,7,4150,3-6 6-4 6-4,3,F,131,15,7,98,60,46,18,15,8,10,10,2,92,64,53,8,14,9,11,Verdasco,Roddick
1330,2010-425,Barcelona,Clay,56,A,20100419,1,104198,,,Guillermo Garcia Lopez,R,188,ESP,26.87474333,42,964,103294,,Q,Christophe Rochus,R,170,BEL,31.34291581,122,422,5-7 6-1 6-3,3,R64,120,3,3,70,41,30,16,14,1,5,1,2,98,57,33,18,14,6,13,Garcia Lopez,Rochus
1331,2010-425,Barcelona,Clay,56,A,20100419,2,103812,,,Victor Hanescu,R,198,ROU,28.74469541,39,1025,104676,,,Andreas Beck,L,190,GER,24.19986311,81,619,6-1 6-2,3,R64,67,4,0,40,30,25,7,8,0,0,2,3,60,34,21,10,7,7,11,Hanescu,Beck
1332,2010-425,Barcelona,Clay,56,A,20100419,3,105064,13,,Thomaz Bellucci,L,188,BRA,22.30253251,33,1322,103813,,,Jarkko Nieminen,L,185,FIN,28.73921971,64,731,6-4 6-4,3,R64,88,2,0,60,40,26,9,10,2,4,1,2,62,46,28,6,10,3,7,Bellucci,Nieminen
1333,2010-425,Barcelona,Clay,56,A,20100419,4,104620,,Q,Simone Bolelli,R,183,ITA,24.5284052,143,355,103990,9,,Tommy Robredo,R,180,ESP,27.96714579,20,1730,6-7(7) 6-4 3-1 RET,3,R64,131,5,1,97,65,44,16,13,6,8,2,4,83,50,35,18,13,3,7,Bolelli,Robredo
1334,2010-425,Barcelona,Clay,56,A,20100419,5,103252,,WC,Alberto Martin,R,175,ESP,31.66324435,137,375,105062,,LL,Mikhail Kukushkin,R,183,KAZ,22.31348392,121,423,7-5 6-4,3,R64,103,0,3,67,44,31,11,11,4,6,1,0,68,42,26,14,11,2,6,Martin,Kukushkin
1335,2010-425,Barcelona,Clay,56,A,20100419,6,104719,,WC,Marcel Granollers,R,190,ESP,24.01916496,93,563,103997,,,Lukasz Kubot,R,190,POL,27.92607803,41,977,6-4 6-3,3,R64,89,2,2,52,28,25,14,9,1,1,1,6,68,46,30,9,10,4,7,Granollers,Kubot
1336,2010-425,Barcelona,Clay,56,A,20100419,7,105077,,Q,Albert Ramos,L,188,ESP,22.2532512,161,298,103188,,,Michael Russell,R,173,USA,31.96714579,72,672,6-4 6-3,3,R64,81,1,0,56,45,30,6,9,4,6,1,0,54,38,21,8,10,0,5,Ramos,Russell
1337,2010-425,Barcelona,Clay,56,A,20100419,8,105208,,,Ernests Gulbis,R,190,LAT,21.63449692,44,939,103429,,,Peter Luczak,R,183,AUS,30.63381246,73,671,7-6(4) 6-3,3,R64,108,11,1,62,37,35,17,11,1,1,4,1,81,39,26,25,10,12,13,Gulbis,Luczak
1338,2010-425,Barcelona,Clay,56,A,20100419,9,104871,,,Jeremy Chardy,R,188,FRA,23.18138261,46,920,103656,14,,Albert Montanes,R,175,ESP,29.39356605,29,1360,6-3 7-6(1),3,R64,82,7,0,64,40,28,17,11,0,1,2,0,55,38,25,10,10,1,3,Chardy,Montanes
1339,2010-425,Barcelona,Clay,56,A,20100419,10,103781,11,,Jurgen Melzer,L,183,AUT,28.90896646,27,1485,102839,,LL,Nicolas Lapentti,R,188,ECU,33.68104038,118,433,6-3 6-3,3,R64,76,7,5,67,41,32,13,9,10,10,5,0,47,28,18,10,9,1,4,Melzer,Lapentti
1340,2010-425,Barcelona,Clay,56,A,20100419,11,103169,,,Oscar Hernandez,R,180,ESP,32.02464066,100,543,105011,,,Illya Marchenko,R,185,UKR,22.61190965,79,635,6-7(2) 6-2 6-4,3,R64,157,3,0,93,64,43,16,15,4,7,1,8,108,64,41,16,15,10,16,Hernandez,Marchenko
1341,2010-425,Barcelona,Clay,56,A,20100419,12,104755,,,Richard Gasquet,R,185,FRA,23.83572895,78,650,104214,,,Igor Andreev,R,185,RUS,26.7652293,48,885,7-6(5) 6-4,3,R64,102,6,2,70,46,32,9,11,2,5,4,2,76,38,23,18,11,1,5,Gasquet,Andreev
1342,2010-425,Barcelona,Clay,56,A,20100419,13,104660,,,Sergiy Stakhovsky,R,193,UKR,24.28199863,68,704,104999,,,Mischa Zverev,L,190,GER,22.65845311,91,570,4-6 6-4 6-2,3,R64,116,4,0,93,59,39,18,14,5,8,1,0,81,51,32,15,14,1,6,Stakhovsky,Zverev
1343,2010-425,Barcelona,Clay,56,A,20100419,14,105217,,,Thiemo De Bakker,R,193,NED,21.5797399,67,708,104268,,,Alejandro Falla,L,185,COL,26.42847365,58,760,6-1 6-0,3,R64,44,3,0,41,24,16,14,7,0,0,0,2,34,20,9,2,6,0,5,De Bakker,Falla
1344,2010-425,Barcelona,Clay,56,A,20100419,15,104593,,Q,Daniel Gimeno Traver,R,185,ESP,24.69815195,92,565,104338,10,,Juan Monaco,R,185,ARG,26.05612594,24,1585,6-2 3-6 6-2,3,R64,123,7,2,90,53,40,17,12,12,13,2,7,92,56,38,15,13,6,10,Gimeno Traver,Monaco
1345,2010-425,Barcelona,Clay,56,A,20100419,16,104597,15,,Nicolas Almagro,R,183,ESP,24.65982204,34,1255,103490,,,Santiago Ventura,R,183,ESP,30.28610541,129,404,6-1 6-2,3,R64,60,10,1,39,24,21,11,8,0,0,0,1,45,21,11,11,7,3,7,Almagro,Ventura
1346,2010-425,Barcelona,Clay,56,A,20100419,17,103752,,,Simon Greul,R,185,GER,29.01574264,60,744,105137,,Q,Pere Riba,R,183,ESP,22.03148528,98,549,6-4 6-4,3,R64,86,1,1,64,40,28,15,10,2,3,3,1,60,35,23,11,10,3,6,Greul,Riba
1347,2010-425,Barcelona,Clay,56,A,20100419,18,104225,,,Jan Hajek,R,180,CZE,26.69952088,86,593,103808,,,Potito Starace,R,188,ITA,28.76386037,61,737,6-1 6-4,3,R64,87,1,0,65,41,28,14,9,6,7,1,0,76,53,27,12,8,9,13,Hajek,Starace
1348,2010-425,Barcelona,Clay,56,A,20100419,19,104655,,Q,Pablo Cuevas,R,180,URU,24.29568789,54,797,104547,,,Horacio Zeballos,L,188,ARG,24.97741273,50,883,7-6(2) 6-2,3,R64,105,6,2,84,54,36,16,10,7,9,1,1,71,48,29,10,10,4,8,Cuevas,Zeballos
1349,2010-425,Barcelona,Clay,56,A,20100419,20,104724,,,Eduardo Schwank,R,183,ARG,23.9890486,59,745,104926,,,Fabio Fognini,R,178,ITA,22.90485969,74,665,6-1 6-3,3,R64,64,2,2,41,27,22,11,8,2,2,4,6,61,29,20,10,8,6,10,Schwank,Fognini
1350,2010-425,Barcelona,Clay,56,A,20100419,21,103720,12,,Lleyton Hewitt,R,180,AUS,29.14715948,32,1335,104947,,Q,Marsel Ilhan,R,190,TUR,22.85557837,123,420,6-4 4-6 6-2,3,R64,118,10,3,78,45,33,16,14,1,5,8,2,100,49,28,25,14,3,9,Hewitt,Ilhan
1351,2010-425,Barcelona,Clay,56,A,20100419,22,103852,16,,Feliciano Lopez,L,188,ESP,28.57768652,35,1205,105238,,,Alexandr Dolgopolov,R,180,UKR,21.44558522,66,718,6-3 3-0 RET,3,R64,51,5,0,32,17,15,9,6,0,0,3,2,49,24,16,10,6,5,8,Lopez,Dolgopolov
1352,2010-425,Barcelona,Clay,56,A,20100419,23,104797,,,Denis Istomin,R,188,UZB,23.61396304,84,600,103565,,,Stephane Robert,R,185,FRA,29.92197125,65,727,7-6(5) 1-6 6-1,3,R64,128,2,4,107,81,50,12,13,8,11,0,2,95,49,27,29,13,6,9,Istomin,Robert
1353,2010-425,Barcelona,Clay,56,A,20100419,24,103428,,,Juan Ignacio Chela,R,190,ARG,30.63655031,53,814,105936,,WC,Filip Krajinovic,R,185,SRB,18.14099932,328,122,6-1 6-4,3,R64,78,0,0,49,37,21,7,8,5,8,2,0,55,33,14,7,9,5,12,Ignacio Chela,Krajinovic
1354,2010-425,Barcelona,Clay,56,A,20100419,25,104198,,,Guillermo Garcia Lopez,R,188,ESP,26.87474333,42,964,104559,,LL,Teymuraz Gabashvili,R,188,RUS,24.90622861,113,444,1-6 7-6(5) 6-4,3,R32,148,6,0,82,53,36,18,14,0,3,7,3,97,56,40,24,15,2,4,Garcia Lopez,Gabashvili
1355,2010-425,Barcelona,Clay,56,A,20100419,26,105064,13,,Thomaz Bellucci,L,188,BRA,22.30253251,33,1322,103812,,,Victor Hanescu,R,198,ROU,28.74469541,39,1025,6-2 1-6 7-5,3,R32,122,7,0,88,54,38,17,13,8,11,8,0,95,67,42,15,14,11,15,Bellucci,Hanescu
1356,2010-425,Barcelona,Clay,56,A,20100419,27,104620,,Q,Simone Bolelli,R,183,ITA,24.5284052,143,355,103252,,WC,Alberto Martin,R,175,ESP,31.66324435,137,375,7-6(2) 7-6(1),3,R32,107,3,1,72,49,38,11,12,0,2,3,1,79,49,33,15,12,5,7,Bolelli,Martin
1357,2010-425,Barcelona,Clay,56,A,20100419,28,103970,8,,David Ferrer,R,175,ESP,28.04654346,17,2225,104719,,WC,Marcel Granollers,R,190,ESP,24.01916496,93,563,7-5 6-4,3,R32,107,0,1,68,32,20,24,11,1,3,3,3,74,42,31,10,11,5,9,Ferrer,Granollers
1358,2010-425,Barcelona,Clay,56,A,20100419,29,105077,,Q,Albert Ramos,L,188,ESP,22.2532512,161,298,103602,4,,Fernando Gonzalez,R,183,CHI,29.72210815,12,2880,6-4 6-7(8) 6-3,3,R32,135,3,1,99,76,51,15,16,4,6,6,3,106,70,49,13,15,5,9,Ramos,Gonzalez
1359,2010-425,Barcelona,Clay,56,A,20100419,30,105208,,,Ernests Gulbis,R,190,LAT,21.63449692,44,939,104871,,,Jeremy Chardy,R,188,FRA,23.18138261,46,920,6-3 6-2,3,R32,78,5,2,58,36,28,11,9,3,4,4,2,58,30,20,9,8,4,8,Gulbis,Chardy
1360,2010-425,Barcelona,Clay,56,A,20100419,31,103781,11,,Jurgen Melzer,L,183,AUT,28.90896646,27,1485,103169,,,Oscar Hernandez,R,180,ESP,32.02464066,100,543,6-7(4) 7-5 7-5,3,R32,168,4,1,113,78,52,21,18,8,11,11,3,114,78,51,19,18,4,9,Melzer,Hernandez
1361,2010-425,Barcelona,Clay,56,A,20100419,32,104269,5,,Fernando Verdasco,L,188,ESP,26.4257358,9,3145,104755,,,Richard Gasquet,R,185,FRA,23.83572895,78,650,7-5 6-3,3,R32,80,1,2,62,48,34,8,10,3,4,2,1,60,38,29,6,11,2,6,Verdasco,Gasquet
1362,2010-425,Barcelona,Clay,56,A,20100419,33,103507,7,,Juan Carlos Ferrero,R,183,ESP,30.18206708,16,2240,104660,,,Sergiy Stakhovsky,R,193,UKR,24.28199863,68,704,6-3 4-2 RET,3,R32,66,1,0,43,33,21,8,7,3,4,3,1,57,40,23,7,8,3,7,Carlos Ferrero,Stakhovsky
1363,2010-425,Barcelona,Clay,56,A,20100419,34,105217,,,Thiemo De Bakker,R,193,NED,21.5797399,67,708,104593,,Q,Daniel Gimeno Traver,R,185,ESP,24.69815195,92,565,7-6(5) 6-3,3,R32,86,5,0,68,43,36,13,11,0,1,2,2,55,36,26,14,10,0,2,De Bakker,Gimeno Traver
